Index,EmployerName,JobTitle,CaseStatus,NewChgEmp,WageInfo,DecisionDate,StartDate,WorkSite,MoreInfo,College,Citizenship
401,DELOITTE TAX LLP,"GLOBAL EMPLOYER SERVICES, TAX SENIOR",Certified-Expired,,60446.00-94000.00/Year,2012-09-12,,"Los Angeles,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2147018,"TEMPLE UNIVERSITY, BEASLEY SCHOOL OF LAW",JAPAN
250,DELOITTE TAX LLP,INTERNATIONAL TAX SENIOR,Certified-Expired,,72000.00-103000.00/Year,2012-09-11,,"San Jose,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2144039,GOLDEN GATE UNIVERSITY,CHINA
220,DELOITTE TAX LLP,"TAX SENIOR, BUSINESS TAX SERVICES",Certified-Expired,,74215.00-82650.00/Year,2012-09-04,,"Detroit,MI",https://h1bsalary.online//extended_perm_data.php?PermID=2132196,MICHIGAN STATE UNIVERSITY,JAPAN
127,DELOITTE TAX LLP,"TAX SENIOR, BUSINESS TAX SERVICES",Certified-Expired,,89711.00-133500.00/Year,2012-07-27,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2143851,CORNELL UNIVERSITY,JAPAN
77,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,Certified-Expired,,106247.00-125000/yr,2012-06-19,,"San Jose,CA",https://h1bsalary.online//extended_perm_data.php?PermID=865520,UNIVERSITY OF BRIGHTON,UNITED KINGDOM
19,DELOITTE TAX LLP,"SENIOR MANAGER, TRANSFER PRICING GROUP",Certified-Expired,,146100.00-316800.00/Year,2012-05-02,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2112954,NORTHWESTERN UNIVERSITY,ITALY
256,DELOITTE TAX LLP,INTERNATIONAL TAX SENIOR,Certified-Expired,,"71907.00-120,000.00/Year",2012-04-26,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2226287,PEOPLE'S FRIENDSHIP UNIVERSITY OF RUSSIA,INDIA
174,DELOITTE TAX LLP,"TAX SENIOR, TRANSFER PRICING GROUP",Certified-Expired,,77897.00-90000.00/Year,2012-04-25,,"Boston,MA",https://h1bsalary.online//extended_perm_data.php?PermID=2112790,UNIVERSITY OF COLORADO,CHINA
408,DELOITTE TAX LLP,"TAX SENIOR, BUSINESS TAX SERVICES",Certified-Expired,,59884.00-120000.00/Year,2012-01-17,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2107924,UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,JAPAN
139,DELOITTE TAX LLP,INTERNATIONAL TAX MANAGER,Certified-Expired,,87000.00-111500.00/Year,2011-10-11,,"Phoenix,AZ",https://h1bsalary.online//extended_perm_data.php?PermID=2092266,UNIVERSITY OF WISCONSIN - MADISON,SOUTH KOREA
175,DELOITTE TAX LLP,"TAX SENIOR, TAX MANAGEMENT CONSULTING",Certified-Expired,,77709.00-84000.00/Year,2011-10-07,,"San Francisco,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2117391,UNIVERSITY OF SOUTHERN CALIFORNIA,PAKISTAN
352,DELOITTE TAX LLP,"TAX SENIOR, TAX MANAGEMENT CONSULTING",Certified-Expired,,64500.00-69400.00/Year,2011-10-04,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2071401,DOMINICAN UNIVERSITY,INDIA
34,DELOITTE TAX LLP,"INTERNATIONAL TAX SENIOR MANAGER, INDIRECT TAX",Certified-Expired,,131249.00-363000.00/Year,2011-09-09,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2076696,UNIVERSITY OF GHENT,BELGIUM
35,DELOITTE TAX LLP,INTERNATIONAL TAX SENIOR MANAGER,Certified-Expired,,131000.00-188000.00/Year,2011-06-20,,"San Francisco,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2069724,SAN FRANCISCO STATE UNIVERSITY,JAPAN
379,DELOITTE TAX LLP,TAX SENIOR-BUSINESS TAX SERVICES,Certified-Expired,,62775.00-105400.00/Year,2011-06-03,,"Boston,MA",https://h1bsalary.online//extended_perm_data.php?PermID=2068390,BOSTON UNIVERSITY,PHILIPPINES
429,DELOITTE TAX LLP,"TAX SENIOR, MULTISTATE TAX",Certified-Expired,,55600.00-68600.00/Year,2011-05-23,,"Atlanta,GA",https://h1bsalary.online//extended_perm_data.php?PermID=2071409,GEORGIA STATE UNIVERSITY,CHINA
281,DELOITTE TAX LLP,"TAX SENIOR, TRANSFER PRICING GROUP",Certified-Expired,,70000.00-96000.00/Year,2011-05-19,,"San Jose,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2064901,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",INDIA
388,DELOITTE TAX LLP,TAX SENIOR-PRIVATE CLIENT SERVICES,Certified-Expired,,62000.00-95000.00/Year,2011-05-17,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2066287,"THE BERNARD M. BARUCH COLLEGE, THE CITY UNIVERSITY OF NEW YORK",SOUTH KOREA
79,DELOITTE TAX LLP,INTERNATIONAL TAX MANAGER-INDIRECT TAX,Certified-Expired,,104563.00-139500.00/Year,2011-05-06,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2064586,UNIVERSITY OF ANTWERP,BELGIUM
216,DELOITTE TAX LLP,GLOBAL EMPLOYMENT SERVICES (GES) TAX MANAGER,Certified-Expired,,75000.00-123000.00/Year,2011-04-29,,"Houston,TX",https://h1bsalary.online//extended_perm_data.php?PermID=2061599,MICHIGAN STATE UNIVERSITY,CANADA
423,DELOITTE TAX LLP,"TAX SENIOR, BUSINESS TAX SERVICES-NATIONAL FEDERAL TAX SOLUTIONS",Certified-Expired,,57388.00-99000.00/Year,2011-04-13,,"Los Angeles,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2060842,"UNIVERSITY OF CALIFORNIA, SANTA BARBARA",INDONESIA
449,DELOITTE TAX LLP,TAX SENIOR-ERP INTEGRATION SERVICES,Certified-Expired,,48964.00-94520.00/Year,2011-04-13,,"McLean,VA",https://h1bsalary.online//extended_perm_data.php?PermID=2063554,VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIVERSITY,INDIA
434,DELOITTE TAX LLP,TAX SENIOR - BUSINESS TAX SERVICES,Certified-Expired,,54000.00-81900.00/Year,2011-04-11,,"Atlanta,GA",https://h1bsalary.online//extended_perm_data.php?PermID=2067019,THE UNIVERSITY OF GEORGIA,CHINA
430,DELOITTE TAX LLP,TAX SENIOR-BUSINESS TAX SERVICES,Certified-Expired,,55500.00-109000.00/Year,2011-04-04,,"San Francisco,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2061389,CONCORDIA UNIVERSITY,CANADA
411,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,N/A,,59509.00-84200/yr,2011-03-29,,"Minneapolis,MN",https://h1bsalary.online//extended_perm_data.php?PermID=674371,N/A,N/A
368,DELOITTE TAX LLP,TAX SENIOR-GLOBAL EMPLOYMENT SERVICES,Certified-Expired,,63500.00-68000.00/Year,2011-03-16,,"McLean,VA",https://h1bsalary.online//extended_perm_data.php?PermID=2070054,UNIVERSITY OF ILLINOIS,KAZAKHSTAN
142,DELOITTE TAX LLP,"TAX MANAGER, TRANSFER PRICING GROUP",Certified-Expired,,85551.00-135000.00/Year,2011-03-10,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2058981,ICFAIAN BUSINESS SCHOOL,INDIA
432,DELOITTE TAX LLP,TAX SENIOR-PRIVATE CLIENT SERVICES,Certified-Expired,,54300.00-64800.00/Year,2011-02-24,,"Minneapolis,MN",https://h1bsalary.online//extended_perm_data.php?PermID=2065699,WINONA STATE UNIVERSITY,SRI LANKA
440,DELOITTE TAX LLP,INTERNATIONAL TAX SENIOR,Certified-Expired,,52500.00-74000.00/Year,2011-02-24,,"Atlanta,GA",https://h1bsalary.online//extended_perm_data.php?PermID=2054623,GEORGIA STATE UNIVERSITY,PAKISTAN
141,DELOITTE TAX LLP,"TAX MANAGER, GLOBAL EMPLOYMENT SERVICES",Certified-Expired,,85655.00-89800.00/Year,2011-02-03,,"San Jose,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2052601,"UNIVERSITY OF TECHNOLOGY, SYDNEY",AUSTRALIA
117,DELOITTE TAX LLP,TAX MANAGER-JAPANESE SERVICES GROUP,Certified-Expired,,91063.00-130000.00/Year,2011-02-03,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2052416,UNIVERSITY OF KENTUCKY,JAPAN
128,DELOITTE TAX LLP,INTERNATIONAL TAX MANAGER,Certified-Expired,,89587.00-140000.00/Year,2011-01-21,,"San Jose,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2051442,SAN JOSE STATE UNIVERSITY,INDIA
305,DELOITTE TAX LLP,"TAX SENIOR, MULTISTATE TAX",Certified-Expired,,68000.00-70000.00/Year,2011-01-20,,"San Jose,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2052207,UNIVERSITY OF OREGON,CHINA
371,DELOITTE TAX LLP,TAX SENIOR-GLOBAL EMPLOYMENT SERVICES,Certified-Expired,,63080.00-100000.00/Year,2011-01-19,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2052618,STATE UNIVERSITY OF NEW YORK AT BINGHAMTON,CHINA
448,DELOITTE TAX LLP,TAX SENIOR-GLOBAL EMPLOYMENT SERVICES,Certified-Expired,,48964.00-127000.00/Year,2011-01-18,,"Washington,DC",https://h1bsalary.online//extended_perm_data.php?PermID=2055622,KOREA UNIVERSITY,SOUTH KOREA
100,DELOITTE TAX LLP,TAX MANAGER-VALUE ADDED TAX,Certified-Expired,,97000.00-184000.00/Year,2011-01-14,,"San Francisco,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2051304,INTERREGIONAL SCHOOL OF ATTORNEYS FOR JURISDICTIONS OF APPEALS COURTS,FRANCE
261,DELOITTE TAX LLP,LEAD TAX SERVICES-TAX SENIOR,Certified-Expired,,71303.00-139500.00/Year,2011-01-07,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2051575,"THE BERNARD M. BARUCH COLLEGE, THE CITY UNIVERSITY OF NEW YORK",CHINA
14,DELOITTE TAX LLP,"SENIOR MANAGER, TRANSFER PRICING",Certified-Expired,,156000.00-276000.00/Year,2011-01-05,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2047890,BROWN UNIVERSITY,JAPAN
59,DELOITTE TAX LLP,"MANAGER, NATIONAL FEDERAL TAXES SERVICESS-(R&AMPD) SERVICES GROUP",Certified-Expired,,115254.00-144000.00/Year,2010-12-23,,"McLean,VA",https://h1bsalary.online//extended_perm_data.php?PermID=2043283,FLORIDA INTERNATIONAL UNIVERSITY,INDIA
454,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,N/A,,40206.00-94200/yr,2010-12-03,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=680655,N/A,N/A
135,DELOITTE TAX LLP,TAX MANAGER-LEAD TAX SERVICES,Certified-Expired,,87923.00-130000.00/Year,2010-11-29,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2049122,WUHAN UNIVERSITY,CANADA
129,DELOITTE TAX LLP,TAX SENIOR-LEAD TAX SERVICES,Certified-Expired,,89566.00-93000.00/Year,2010-11-16,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2035901,INDIRA GANDHI NATIONAL OPEN UNIVERSITY,INDIA
234,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,73445.00-80000/yr,2010-11-15,,"San Jose,CA",https://h1bsalary.online//extended_perm_data.php?PermID=1734847,N/A,N/A
134,DELOITTE TAX LLP,"TAX SENIOR, LEAD TAX SERVICES",Certified-Expired,,87923.00-139500.00/Year,2010-10-27,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=2044060,ST. JOHN'S UNIVERSITY,INDIA
433,DELOITTE TAX LLP,ACCOUNTANT,N/A,,54059.00-80000/yr,2010-10-07,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=676254,N/A,N/A
421,DELOITTE TAX LLP,"LEAD TAX SERVICES, SENIOR CONSULTANT",Certified-Expired,,57805.00-71500.00/Year,2010-09-30,,"Detroit,MI",https://h1bsalary.online//extended_perm_data.php?PermID=2022970,WALSH COLLEGE,NEPAL
319,DELOITTE TAX LLP,"TAX SENIOR, TAX MANAGEMENT ADVISORY SERVICES (TMAS)",Certified-Expired,,66622.00-90000.00/Year,2010-09-14,,"McLean,VA",https://h1bsalary.online//extended_perm_data.php?PermID=2028907,VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIVERSITY,INDIA
87,DELOITTE TAX LLP,"TAX MANAGER - GLOBAL EMPLOYER SERVICES, INT'L ASSIGNMENT SERVICES",Certified-Expired,,102128.00/Year,2010-09-01,,"San Jose,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2031717,OSMANIA UNIVERSITY,INDIA
112,DELOITTE TAX LLP,"TAX MANAGER, TAX MNGMT &AMP ADVISORY SOLUTIONS",Certified-Expired,,93787.00-153000.00/Year,2010-08-18,,"McLean,VA",https://h1bsalary.online//extended_perm_data.php?PermID=2025893,BOWLING GREEN STATE UNIVERSITY,INDIA
84,DELOITTE TAX LLP,"TAX MANAGER, TRANSFER PRICING",Certified-Expired,,103814.00-133000.00/Year,2010-08-02,,"Los Angeles,CA",https://h1bsalary.online//extended_perm_data.php?PermID=2025440,UNIVERSITY OF SOUTHERN CALIFORNIA,JAPAN
210,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,N/A,,75296.00-93000/yr,2010-07-01,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=675614,N/A,N/A
96,DELOITTE TAX LLP,"TAX MANAGER, TRANSFER PRICING",Certified-Expired,,98134.00/Year,2010-06-29,,"Houston,TX",https://h1bsalary.online//extended_perm_data.php?PermID=2024875,UNIVERSITY OF NORTH TEXAS,CHINA
286,DELOITTE TAX LLP,GLOBAL EMPLOYMENT SERVICES (GES) TAX SENIOR,Certified-Expired,,68800.00-77900.00/Year,2010-06-29,,"Midland,MI",https://h1bsalary.online//extended_perm_data.php?PermID=2025782,SAGINAW VALLEY STATE UNIVERSITY,KENYA
446,DELOITTE TAX LLP,GLOBAL EMPLOYMENT SERVICES (GES) TAX SENIOR,Certified-Expired,,49546.00-77000.00/Year,2010-06-17,,"Minneapolis,MN",https://h1bsalary.online//extended_perm_data.php?PermID=2019161,UNIVERSITY OF WISCONSIN - SUPERIOR,SRI LANKA
97,DELOITTE TAX LLP,"TAX MANAGER, TRANSFER PRICING",Certified-Expired,,98134.00-141900.00/Year,2010-06-17,,"Houston,TX",https://h1bsalary.online//extended_perm_data.php?PermID=2020194,TEXAS A&M UNIVERSITY,INDIA
258,DELOITTE TAX LLP,"TAX SENIOR, TRANSFER PRICING GROUP",Certified-Expired,,71490.00-100000.00/Year,2010-06-17,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2020761,THE UNIVERSITY OF CHICAGO,MALAYSIA
106,DELOITTE TAX LLP,"TAX MANAGER, LEAD TAX SERVICES",Certified-Expired,,96262.00-140400.00/Year,2010-06-16,,"Boston,MA",https://h1bsalary.online//extended_perm_data.php?PermID=2026437,COLORADO STATE UNIVERSITY,CHINA
18,DELOITTE TAX LLP,"SENIOR MANAGER, TRANSFER PRICING GROUP",Certified-Expired,,148000.00-215000.00/Year,2010-06-14,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=2027101,UNIVERSITAT POMPEU FABRA,FRANCE
166,DELOITTE TAX LLP,"TAX MANAGER, WASHINGTON NATIONAL TAX (WNT)",Certified-Expired,,78500.00-183500.00/Year,2010-06-10,,"Washington,DC",https://h1bsalary.online//extended_perm_data.php?PermID=2021934,ATENEO DE MANILA UNIVERSITY SCHOOL OF LAW,PHILIPPINES
278,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,N/A,,70000.00/yr,2010-05-13,,"Philadelphia,PA",https://h1bsalary.online//extended_perm_data.php?PermID=604429,N/A,N/A
402,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,60400.00/yr,2010-04-09,,"Houston,TX",https://h1bsalary.online//extended_perm_data.php?PermID=1898445,N/A,N/A
143,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,N/A,,85530.00-120000/yr,2010-04-08,,"San Jose,CA",https://h1bsalary.online//extended_perm_data.php?PermID=717207,N/A,N/A
396,DELOITTE TAX LLP,FINANCIAL ANALYSTS,N/A,,61000.00/yr,2010-03-12,,"Philadelphia,PA",https://h1bsalary.online//extended_perm_data.php?PermID=604750,N/A,N/A
328,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,N/A,,65540.80-95000/yr,2009-10-15,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=696931,N/A,N/A
398,DELOITTE TAX LLP,FINANCIAL EXAMINERS,N/A,,60632.00-80000/yr,2009-09-22,,"Costa Mesa,CA",https://h1bsalary.online//extended_perm_data.php?PermID=679541,N/A,N/A
25,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,N/A,,140000.00/yr,2009-05-05,,"Philadelphia,PA",https://h1bsalary.online//extended_perm_data.php?PermID=631555,N/A,N/A
386,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,62005.00-80000/yr,2009-04-30,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=656106,N/A,N/A
233,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,73445.00-80000/yr,2009-04-24,,"San Jose,CA",https://h1bsalary.online//extended_perm_data.php?PermID=673250,N/A,N/A
385,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,62005.00-80000/yr,2009-04-22,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=671927,N/A,N/A
444,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,50419.00-75000/yr,2009-04-22,,"Houston,TX",https://h1bsalary.online//extended_perm_data.php?PermID=675328,N/A,N/A
455,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,39936.00-80000/yr,2009-04-17,,"Richmond,VA",https://h1bsalary.online//extended_perm_data.php?PermID=668448,N/A,N/A
230,DELOITTE TAX LLP,FINANCIAL MANAGERS,N/A,,73694.00-110000/yr,2009-04-17,,"Stamford,CT",https://h1bsalary.online//extended_perm_data.php?PermID=668234,N/A,N/A
202,DELOITTE TAX LLP,FINANCIAL ANALYSTS,N/A,,75858.00-132000/yr,2009-04-16,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=671301,N/A,N/A
452,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,43347.00-75000/yr,2009-04-14,,"McLean,VA",https://h1bsalary.online//extended_perm_data.php?PermID=660229,N/A,N/A
209,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,75296.00-80000/yr,2009-04-10,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=673090,N/A,N/A
450,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,48714.00-100000/yr,2009-04-02,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=662161,N/A,N/A
370,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,N/A,,63294.00/yr,2009-04-01,,"Boston,MA",https://h1bsalary.online//extended_perm_data.php?PermID=669886,N/A,N/A
214,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,75000.00/yr,2009-03-27,,"Los Angeles,CA",https://h1bsalary.online//extended_perm_data.php?PermID=654828,N/A,N/A
453,DELOITTE TAX LLP,FINANCIAL ANALYSTS,N/A,,41683.00-70000/yr,2009-03-26,,"Philadelphia,PA",https://h1bsalary.online//extended_perm_data.php?PermID=662184,N/A,N/A
438,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,52582.00-70000/yr,2009-03-26,,"Costa Mesa,CA",https://h1bsalary.online//extended_perm_data.php?PermID=662167,N/A,N/A
362,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,64000.00/yr,2009-03-20,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=652113,N/A,N/A
375,DELOITTE TAX LLP,ACCOUNTANT,N/A,,63000.00/yr,2009-03-02,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=655782,N/A,N/A
28,DELOITTE TAX LLP,TREASURERS AND CONTROLLERS,N/A,,138600.00/yr,2009-02-26,,"Dallas,TX",https://h1bsalary.online//extended_perm_data.php?PermID=655584,N/A,N/A
369,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,N/A,,63294.00-80000/yr,2009-02-13,,"Boston,MA",https://h1bsalary.online//extended_perm_data.php?PermID=655797,N/A,N/A
441,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,51688.00-80000/yr,2009-01-30,,"Milwaukee,WI",https://h1bsalary.online//extended_perm_data.php?PermID=659555,N/A,N/A
91,DELOITTE TAX LLP,FINANCIAL ANALYSTS,N/A,,100000.00-140000/yr,2008-12-18,,"Parsippany,NJ",https://h1bsalary.online//extended_perm_data.php?PermID=623122,N/A,N/A
327,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,N/A,,65540.80-95000/yr,2008-12-16,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=675471,N/A,N/A
350,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,64854.00/yr,2008-11-24,,"Los Angeles,CA",https://h1bsalary.online//extended_perm_data.php?PermID=1157071,N/A,N/A
392,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,61200.00/yr,2008-11-24,,"Houston,TX",https://h1bsalary.online//extended_perm_data.php?PermID=1157738,N/A,N/A
442,DELOITTE TAX LLP,OPERATIONS RESEARCH ANALYSTS,N/A,,51189.00-80000/yr,2008-11-24,,"Dallas,TX",https://h1bsalary.online//extended_perm_data.php?PermID=1156973,N/A,N/A
115,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,92500.00/yr,2008-11-24,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=649430,N/A,N/A
22,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,143000.00/yr,2008-11-21,,"San Jose,CA",https://h1bsalary.online//extended_perm_data.php?PermID=1154516,N/A,N/A
68,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,110000.00/yr,2008-11-04,,"Los Angeles,CA",https://h1bsalary.online//extended_perm_data.php?PermID=1156887,N/A,N/A
75,DELOITTE TAX LLP,TREASURERS AND CONTROLLERS,N/A,,107500.00/yr,2008-11-03,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=649623,N/A,N/A
215,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,75000.00/yr,2008-11-03,,"Philadelphia,PA",https://h1bsalary.online//extended_perm_data.php?PermID=649009,N/A,N/A
171,DELOITTE TAX LLP,ACCOUNTANT,N/A,,78000.00/yr,2008-11-03,,"Los Angeles,CA",https://h1bsalary.online//extended_perm_data.php?PermID=1156456,N/A,N/A
122,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,90000.00/yr,2008-11-01,,"Costa Mesa,CA",https://h1bsalary.online//extended_perm_data.php?PermID=1154554,N/A,N/A
439,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,N/A,,52520.00-90000/yr,2008-10-27,,"Boston,MA",https://h1bsalary.online//extended_perm_data.php?PermID=646281,N/A,N/A
364,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,64000.00/yr,2008-10-22,,"Houston,TX",https://h1bsalary.online//extended_perm_data.php?PermID=1151895,N/A,N/A
280,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,70000.00/yr,2008-10-20,,"McLean,VA",https://h1bsalary.online//extended_perm_data.php?PermID=648111,N/A,N/A
255,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,72000.00/yr,2008-10-17,,"Los Angeles,CA",https://h1bsalary.online//extended_perm_data.php?PermID=1150591,N/A,N/A
279,DELOITTE TAX LLP,FINANCIAL ANALYSTS,N/A,,70000.00/YR,2008-05-01,,"PHILADELPHIA,PA",https://h1bsalary.online//extended_perm_data.php?PermID=605845,N/A,N/A
363,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,N/A,,64000.00/YR,2008-04-29,,"PHILADELPHIA,PA",https://h1bsalary.online//extended_perm_data.php?PermID=606490,N/A,N/A
315,DELOITTE TAX LLP,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",N/A,,67000.00/YR,2008-04-29,,"NEW YORK,NY",https://h1bsalary.online//extended_perm_data.php?PermID=607698,N/A,N/A
111,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,N/A,,94000.00/YR,2008-04-18,,"BOSTON,MA",https://h1bsalary.online//extended_perm_data.php?PermID=607086,N/A,N/A
144,DELOITTE TAX LLP,ACCOUNTANTS & AUDITORS,N/A,,85000.00/YR,2008-04-15,,"PHILADELPHIA,PA",https://h1bsalary.online//extended_perm_data.php?PermID=607686,N/A,N/A
451,DELOITTE TAX LLP,ACCOUNTANTS,N/A,,48000.00/YR,2007-12-13,,"PHILADELPHIA,PA",https://h1bsalary.online//extended_perm_data.php?PermID=636136,N/A,N/A
3,DELOITTE TAX LLP,MARKETING MANAGERS,N/A,,190000.00/yr,2007-05-07,,"Chicago,IL",https://h1bsalary.online//extended_perm_data.php?PermID=1155724,N/A,N/A
400,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,N/A,,60466.00/yr,2007-03-13,,"Los Angeles,CA",https://h1bsalary.online//extended_perm_data.php?PermID=1876478,N/A,N/A
436,DELOITTE TAX LLP,ACCOUNTANT,N/A,,53000.00/yr,2007-02-27,,"Indianapolis,IN",https://h1bsalary.online//extended_perm_data.php?PermID=1867735,N/A,N/A
407,DELOITTE TAX LLP,ACCOUNTANT,N/A,,60000.00-67000/yr,2007-01-03,,"McLean,VA",https://h1bsalary.online//extended_perm_data.php?PermID=602062,N/A,N/A
414,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,N/A,,58864.00/yr,2006-12-26,,"New York,NY",https://h1bsalary.online//extended_perm_data.php?PermID=1217116,N/A,N/A
427,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,N/A,,56000.00/yr,2006-12-13,,"Dallas,TX",https://h1bsalary.online//extended_perm_data.php?PermID=1877605,N/A,N/A
413,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,N/A,,59050.00/yr,2006-12-05,,"Columbus,OH",https://h1bsalary.online//extended_perm_data.php?PermID=1877275,N/A,N/A
348,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,N/A,,65000.00/yr,2006-12-05,,"Minneapolis,MN",https://h1bsalary.online//extended_perm_data.php?PermID=1877288,N/A,N/A
428,DELOITTE TAX LLP,ACCOUNTANTS AND AUDITORS,N/A,,56000.00/yr,2006-11-27,,"Dallas,TX",https://h1bsalary.online//extended_perm_data.php?PermID=1877277,N/A,N/A
